ISO3,year,hc
RUS,1953,
RUS,1954,
RUS,1955,
RUS,1956,
RUS,1957,
RUS,1958,
RUS,1959,
RUS,1960,
RUS,1961,
RUS,1962,
RUS,1963,
RUS,1964,
RUS,1965,
RUS,1966,
RUS,1967,
RUS,1968,
RUS,1969,
RUS,1970,
RUS,1971,
RUS,1972,
RUS,1973,
RUS,1974,
RUS,1975,
RUS,1976,
RUS,1977,
RUS,1978,
RUS,1979,
RUS,1980,
RUS,1981,
RUS,1982,
RUS,1983,
RUS,1984,
RUS,1985,
RUS,1986,
RUS,1987,
RUS,1988,
RUS,1989,
RUS,1990,2.72337341308594
RUS,1991,2.75590562820435
RUS,1992,2.78882670402527
RUS,1993,2.82214093208313
RUS,1994,2.85585308074951
RUS,1995,2.889967918396
RUS,1996,2.94356226921082
RUS,1997,2.99815082550049
RUS,1998,3.05375146865845
RUS,1999,3.1103835105896
RUS,2000,3.16806554794312
RUS,2001,3.17985320091248
RUS,2002,3.19168448448181
RUS,2003,3.20355987548828
RUS,2004,3.21547937393188
RUS,2005,3.22744345664978
RUS,2006,3.24144864082336
RUS,2007,3.25551462173462
RUS,2008,3.2696418762207
RUS,2009,3.28383016586304
RUS,2010,3.29807996749878
RUS,2011,3.29943633079529
RUS,2012,3.30079340934753
RUS,2013,3.30215072631836
RUS,2014,3.3035089969635
RUS,2015,3.30486750602722
RUS,2016,3.30622673034668
RUS,2017,3.3075864315033
RUS,2018,3.30894684791565
RUS,2019,3.31030750274658
RUS,2020,3.31166911125183
RUS,2021,3.31303095817566
RUS,2022,3.32773017883301
RUS,2023,3.3425760269165
RWA,1950,
RWA,1951,
RWA,1952,
RWA,1953,
RWA,1954,
RWA,1955,
RWA,1956,
RWA,1957,
RWA,1958,
RWA,1959,
RWA,1960,1.04906594753265
RWA,1961,1.05432975292206
RWA,1962,1.05961990356445
RWA,1963,1.06493675708771
RWA,1964,1.07028019428253
RWA,1965,1.0756504535675
RWA,1966,1.07993316650391
RWA,1967,1.084233045578
RWA,1968,1.08854997158051
RWA,1969,1.0928840637207
RWA,1970,1.09723544120789
RWA,1971,1.10522854328156
RWA,1972,1.11327993869782
RWA,1973,1.12138986587524
RWA,1974,1.12955904006958
RWA,1975,1.13778758049011
RWA,1976,1.14538502693176
RWA,1977,1.15303337574005
RWA,1978,1.16073262691498
RWA,1979,1.16848337650299
RWA,1980,1.17628586292267
RWA,1981,1.18584728240967
RWA,1982,1.19548642635345
RWA,1983,1.20520389080048
RWA,1984,1.21500039100647
RWA,1985,1.22487652301788
RWA,1986,1.23283660411835
RWA,1987,1.24084854125977
RWA,1988,1.24891245365143
RWA,1989,1.25702881813049
RWA,1990,1.26519799232483
RWA,1991,1.27246296405792
RWA,1992,1.27976977825165
RWA,1993,1.2871185541153
RWA,1994,1.29450941085815
RWA,1995,1.30194282531738
RWA,1996,1.31260824203491
RWA,1997,1.32336103916168
RWA,1998,1.33420193195343
RWA,1999,1.34513163566589
RWA,2000,1.35615086555481
RWA,2001,1.37562823295593
RWA,2002,1.39538538455963
RWA,2003,1.41542613506317
RWA,2004,1.43575489521027
RWA,2005,1.45637559890747
RWA,2006,1.48311388492584
RWA,2007,1.51034319400787
RWA,2008,1.5380722284317
RWA,2009,1.56631052494049
RWA,2010,1.59506714344025
RWA,2011,1.61204195022583
RWA,2012,1.62919723987579
RWA,2013,1.66007041931152
RWA,2014,1.69152843952179
RWA,2015,1.69924378395081
RWA,2016,1.71472871303558
RWA,2017,1.7278778553009
RWA,2018,1.74112772941589
RWA,2019,1.78833651542664
RWA,2020,1.83682525157928
RWA,2021,1.83697664737701
RWA,2022,1.83712816238403
RWA,2023,1.87628734111786
SAU,1950,
SAU,1951,
SAU,1952,
SAU,1953,
SAU,1954,
SAU,1955,
SAU,1956,
SAU,1957,
SAU,1958,
SAU,1959,
SAU,1960,
SAU,1961,
SAU,1962,
SAU,1963,
SAU,1964,
SAU,1965,
SAU,1966,
SAU,1967,
SAU,1968,
SAU,1969,
SAU,1970,1.53273642063141
SAU,1971,1.5394743680954
SAU,1972,1.5462418794632
SAU,1973,1.55303919315338
SAU,1974,1.55986642837524
SAU,1975,1.56672358512878
SAU,1976,1.59529387950897
SAU,1977,1.62438523769379
SAU,1978,1.6540070772171
SAU,1979,1.68416905403137
SAU,1980,1.71346950531006
SAU,1981,1.73721086978912
SAU,1982,1.76128113269806
SAU,1983,1.78568494319916
SAU,1984,1.81042683124542
SAU,1985,1.83551156520844
SAU,1986,1.86698997020721
SAU,1987,1.89900827407837
SAU,1988,1.93157577514648
SAU,1989,1.96470165252686
SAU,1990,1.99839568138123
SAU,1991,2.01884627342224
SAU,1992,2.03950595855713
SAU,1993,2.06037735939026
SAU,1994,2.08146190643311
SAU,1995,2.1027626991272
SAU,1996,2.12780714035034
SAU,1997,2.15314960479736
SAU,1998,2.17879414558411
SAU,1999,2.20474410057068
SAU,2000,2.23100328445435
SAU,2001,2.25860095024109
SAU,2002,2.28654050827026
SAU,2003,2.31482529640198
SAU,2004,2.34346032142639
SAU,2005,2.37244915962219
SAU,2006,2.3984100818634
SAU,2007,2.4246551990509
SAU,2008,2.45118737220764
SAU,2009,2.4780101776123
SAU,2010,2.50512599945068
SAU,2011,2.55803108215332
SAU,2012,2.5949239730835
SAU,2013,2.63169384002686
SAU,2014,2.65358662605286
SAU,2015,2.67566132545471
SAU,2016,2.69792008399963
SAU,2017,2.72036361694336
SAU,2018,2.77948522567749
SAU,2019,2.83989143371582
SAU,2020,2.90161061286926
SAU,2021,2.92979979515076
SAU,2022,2.9586763381958
SAU,2023,2.98826050758362
SDN,1950,
SDN,1951,
SDN,1952,
SDN,1953,
SDN,1954,
SDN,1955,
SDN,1956,
SDN,1957,
SDN,1958,
SDN,1959,
SDN,1960,
SDN,1961,
SDN,1962,
SDN,1963,
SDN,1964,
SDN,1965,
SDN,1966,
SDN,1967,
SDN,1968,
SDN,1969,
SDN,1970,1.08224332332611
SDN,1971,1.0854264497757
SDN,1972,1.08861887454987
SDN,1973,1.09182059764862
SDN,1974,1.09503185749054
SDN,1975,1.09825253486633
SDN,1976,1.10427355766296
SDN,1977,1.11032748222351
SDN,1978,1.11641466617584
SDN,1979,1.12253510951996
SDN,1980,1.12868916988373
SDN,1981,1.13422989845276
SDN,1982,1.13979780673981
SDN,1983,1.14539301395416
SDN,1984,1.1510157585144
SDN,1985,1.15666604042053
SDN,1986,1.16954219341278
SDN,1987,1.18256175518036
SDN,1988,1.19572615623474
SDN,1989,1.20903718471527
SDN,1990,1.22249627113342
SDN,1991,1.2381227016449
SDN,1992,1.25394880771637
SDN,1993,1.26997721195221
SDN,1994,1.28621053695679
SDN,1995,1.30265140533447
SDN,1996,1.31899547576904
SDN,1997,1.33554482460022
SDN,1998,1.35230159759521
SDN,1999,1.36926877498627
SDN,2000,1.38644874095917
SDN,2001,1.40469980239868
SDN,2002,1.42319118976593
SDN,2003,1.44192588329315
SDN,2004,1.46090734004974
SDN,2005,1.48013865947723
SDN,2006,1.4881876707077
SDN,2007,1.49628055095673
SDN,2008,1.50441741943359
SDN,2009,1.51259863376617
SDN,2010,1.52082419395447
SDN,2011,1.53067195415497
SDN,2012,1.54058337211609
SDN,2013,1.55055904388428
SDN,2014,1.56059920787811
SDN,2015,1.57070446014404
SDN,2016,1.58087515830994
SDN,2017,1.59111166000366
SDN,2018,1.60141456127167
SDN,2019,1.61178410053253
SDN,2020,1.62222075462341
SDN,2021,1.63282120227814
SDN,2022,1.64363515377045
SDN,2023,1.65466773509979
SEN,1950,
SEN,1951,
SEN,1952,
SEN,1953,
SEN,1954,
SEN,1955,
SEN,1956,
SEN,1957,
SEN,1958,
SEN,1959,
SEN,1960,1.05256807804108
SEN,1961,1.05268752574921
SEN,1962,1.05280697345734
SEN,1963,1.05292642116547
SEN,1964,1.0530458688736
SEN,1965,1.05316531658173
SEN,1966,1.05328476428986
SEN,1967,1.05340421199799
SEN,1968,1.05352377891541
SEN,1969,1.05364322662354
SEN,1970,1.05376279354095
SEN,1971,1.05739986896515
SEN,1972,1.06104958057404
SEN,1973,1.06471192836761
SEN,1974,1.06838691234589
SEN,1975,1.07207453250885
SEN,1976,1.0757749080658
SEN,1977,1.07948803901672
SEN,1978,1.08321392536163
SEN,1979,1.0869528055191
SEN,1980,1.09070456027985
SEN,1981,1.09981822967529
SEN,1982,1.10900819301605
SEN,1983,1.11827492713928
SEN,1984,1.12761902809143
SEN,1985,1.13704133033752
SEN,1986,1.14654231071472
SEN,1987,1.15612256526947
SEN,1988,1.16578304767609
SEN,1989,1.17552411556244
SEN,1990,1.18534660339355
SEN,1991,1.19747924804688
SEN,1992,1.20973610877991
SEN,1993,1.22211825847626
SEN,1994,1.23462724685669
SEN,1995,1.2472642660141
SEN,1996,1.26003062725067
SEN,1997,1.27292764186859
SEN,1998,1.28595674037933
SEN,1999,1.29911911487579
SEN,2000,1.31241619586945
SEN,2001,1.32589495182037
SEN,2002,1.33951210975647
SEN,2003,1.35326910018921
SEN,2004,1.36716735363007
SEN,2005,1.3812084197998
SEN,2006,1.39539361000061
SEN,2007,1.40972447395325
SEN,2008,1.42420256137848
SEN,2009,1.43882930278778
SEN,2010,1.45360636711121
SEN,2011,1.4709677696228
SEN,2012,1.48853659629822
SEN,2013,1.50631523132324
SEN,2014,1.52430617809296
SEN,2015,1.54251205921173
SEN,2016,1.56093537807465
SEN,2017,1.57957863807678
SEN,2018,1.59844470024109
SEN,2019,1.61753606796265
SEN,2020,1.63685536384583
SEN,2021,1.66321587562561
SEN,2022,1.69087636470795
SEN,2023,1.71726036071777
SGP,1950,
SGP,1951,
SGP,1952,
SGP,1953,
SGP,1954,
SGP,1955,
SGP,1956,
SGP,1957,
SGP,1958,
SGP,1959,
SGP,1960,1.4577100276947
SGP,1961,1.47825813293457
SGP,1962,1.49909603595734
SGP,1963,1.52022755146027
SGP,1964,1.54165697097778
SGP,1965,1.56338858604431
SGP,1966,1.5813649892807
SGP,1967,1.59954822063446
SGP,1968,1.6179404258728
SGP,1969,1.63654410839081
SGP,1970,1.65536177158356
SGP,1971,1.66047644615173
SGP,1972,1.66560697555542
SGP,1973,1.67075324058533
SGP,1974,1.67591547966003
SGP,1975,1.68109369277954
SGP,1976,1.67500722408295
SGP,1977,1.66894268989563
SGP,1978,1.66290020942688
SGP,1979,1.65687954425812
SGP,1980,1.65088069438934
SGP,1981,1.71060574054718
SGP,1982,1.75741302967072
SGP,1983,1.80550110340118
SGP,1984,1.85490489006042
SGP,1985,1.90566074848175
SGP,1986,1.93310272693634
SGP,1987,1.96093988418579
SGP,1988,1.989177942276
SGP,1989,2.01782250404358
SGP,1990,2.04687976837158
SGP,1991,2.1113440990448
SGP,1992,2.17783856391907
SGP,1993,2.24642753601074
SGP,1994,2.3171763420105
SGP,1995,2.39015340805054
SGP,1996,2.46764349937439
SGP,1997,2.54764604568481
SGP,1998,2.6070761680603
SGP,1999,2.66368556022644
SGP,2000,2.72152423858643
SGP,2001,2.70760941505432
SGP,2002,2.69376587867737
SGP,2003,2.67999315261841
SGP,2004,2.6662905216217
SGP,2005,2.65265846252441
SGP,2006,2.72960352897644
SGP,2007,2.80878090858459
SGP,2008,2.89025473594666
SGP,2009,2.97409200668335
SGP,2010,3.0603609085083
SGP,2011,3.07251238822937
SGP,2012,3.07657361030579
SGP,2013,3.10310220718384
SGP,2014,3.11748170852661
SGP,2015,3.14851927757263
SGP,2016,3.15059947967529
SGP,2017,3.1422872543335
SGP,2018,3.18827772140503
SGP,2019,3.21364641189575
SGP,2020,3.23067116737366
SGP,2021,3.29967594146729
SGP,2022,3.2801206111908
SGP,2023,3.39934206008911
SLE,1950,
SLE,1951,
SLE,1952,
SLE,1953,
SLE,1954,
SLE,1955,
SLE,1956,
SLE,1957,
SLE,1958,
SLE,1959,
SLE,1960,
SLE,1961,1.06566548347473
SLE,1962,1.06755602359772
SLE,1963,1.06944978237152
SLE,1964,1.07134687900543
SLE,1965,1.07324743270874
SLE,1966,1.07477080821991
SLE,1967,1.07629632949829
SLE,1968,1.07782411575317
SLE,1969,1.07935392856598
SLE,1970,1.08088600635529
SLE,1971,1.0852153301239
SLE,1972,1.0895619392395
SLE,1973,1.09392595291138
SLE,1974,1.09830749034882
SLE,1975,1.10270655155182
SLE,1976,1.10967183113098
SLE,1977,1.11668109893799
SLE,1978,1.12373459339142
SLE,1979,1.13083267211914
SLE,1980,1.13797569274902
SLE,1981,1.14659583568573
SLE,1982,1.15528130531311
SLE,1983,1.16403257846832
SLE,1984,1.17285013198853
SLE,1985,1.18173456192017
SLE,1986,1.19225263595581
SLE,1987,1.20286440849304
SLE,1988,1.2135705947876
SLE,1989,1.22437214851379
SLE,1990,1.23526978492737
SLE,1991,1.24795544147491
SLE,1992,1.26077151298523
SLE,1993,1.27371919155121
SLE,1994,1.28679978847504
SLE,1995,1.30001473426819
SLE,1996,1.31184506416321
SLE,1997,1.32378304004669
SLE,1998,1.33582973480225
SLE,1999,1.3479859828949
SLE,2000,1.36025285720825
SLE,2001,1.37434566020966
SLE,2002,1.38858437538147
SLE,2003,1.40297055244446
SLE,2004,1.41750586032867
SLE,2005,1.43219172954559
SLE,2006,1.44678807258606
SLE,2007,1.46153318881989
SLE,2008,1.47642862796783
SLE,2009,1.49147593975067
SLE,2010,1.50667643547058
SLE,2011,1.52146458625793
SLE,2012,1.53639781475067
SLE,2013,1.55147778987885
SLE,2014,1.56670558452606
SLE,2015,1.58208298683167
SLE,2016,1.59761118888855
SLE,2017,1.61329197883606
SLE,2018,1.6291264295578
SLE,2019,1.6451164484024
SLE,2020,1.66126346588135
SLE,2021,1.6839804649353
SLE,2022,1.70762860774994
SLE,2023,1.72653782367706
SLV,1950,1.22176742553711
SLV,1951,1.22731792926788
SLV,1952,1.23289358615875
SLV,1953,1.23849475383759
SLV,1954,1.2441211938858
SLV,1955,1.24977326393127
SLV,1956,1.25370812416077
SLV,1957,1.25765526294708
SLV,1958,1.2616149187088
SLV,1959,1.26558697223663
SLV,1960,1.26957154273987
SLV,1961,1.27412211894989
SLV,1962,1.27868902683258
SLV,1963,1.28327226638794
SLV,1964,1.28787195682526
SLV,1965,1.29248809814453
SLV,1966,1.29712080955505
SLV,1967,1.30177021026611
SLV,1968,1.30643618106842
SLV,1969,1.31111884117126
SLV,1970,1.31581830978394
SLV,1971,1.32603073120117
SLV,1972,1.33632230758667
SLV,1973,1.34669387340546
SLV,1974,1.3571457862854
SLV,1975,1.36767899990082
SLV,1976,1.37829387187958
SLV,1977,1.38899111747742
SLV,1978,1.39977133274078
SLV,1979,1.41063523292542
SLV,1980,1.42158353328705
SLV,1981,1.44155597686768
SLV,1982,1.4618091583252
SLV,1983,1.48234677314758
SLV,1984,1.50317299365997
SLV,1985,1.52429163455963
SLV,1986,1.54570710659027
SLV,1987,1.56742346286774
SLV,1988,1.58944499492645
SLV,1989,1.61177587509155
SLV,1990,1.63442039489746
SLV,1991,1.66266322135925
SLV,1992,1.69139409065247
SLV,1993,1.71779084205627
SLV,1994,1.74011695384979
SLV,1995,1.76273334026337
SLV,1996,1.78564345836639
SLV,1997,1.80885148048401
SLV,1998,1.83236122131348
SLV,1999,1.85617637634277
SLV,2000,1.88030099868774
SLV,2001,1.89369809627533
SLV,2002,1.90719056129456
SLV,2003,1.92077922821045
SLV,2004,1.93446469306946
SLV,2005,1.94824767112732
SLV,2006,1.96212887763977
SLV,2007,1.97610890865326
SLV,2008,1.9901887178421
SLV,2009,2.00436854362488
SLV,2010,2.01864957809448
SLV,2011,2.04879355430603
SLV,2012,2.07938742637634
SLV,2013,2.11043810844421
SLV,2014,2.14195251464844
SLV,2015,2.17393755912781
SLV,2016,2.20640015602112
SLV,2017,2.23934745788574
SLV,2018,2.27278709411621
SLV,2019,2.30672574043274
SLV,2020,2.34117126464844
SLV,2021,2.35296654701233
SLV,2022,2.36482119560242
SLV,2023,2.37673568725586
SOM,1950,
SOM,1951,
SOM,1952,
SOM,1953,
SOM,1954,
SOM,1955,
SOM,1956,
SOM,1957,
SOM,1958,
SOM,1959,
SOM,1960,
SOM,1961,
SOM,1962,
SOM,1963,
SOM,1964,
SOM,1965,
SOM,1966,
SOM,1967,
SOM,1968,
SOM,1969,
SOM,1970,
SOM,1971,
SOM,1972,
SOM,1973,
SOM,1974,
SOM,1975,
SOM,1976,
SOM,1977,
SOM,1978,
SOM,1979,
SOM,1980,
SOM,1981,
SOM,1982,
SOM,1983,
SOM,1984,
SOM,1985,
SOM,1986,
SOM,1987,
SOM,1988,
SOM,1989,
SOM,1990,
SOM,1991,
SOM,1992,
SOM,1993,
SOM,1994,
SOM,1995,
SOM,1996,
SOM,1997,
SOM,1998,
SOM,1999,
SOM,2000,
SOM,2001,
SOM,2002,
SOM,2003,
SOM,2004,
SOM,2005,
SOM,2006,
SOM,2007,
SOM,2008,
SOM,2009,
SOM,2010,
SOM,2011,
SOM,2012,
SOM,2013,
SOM,2014,
SOM,2015,
SOM,2016,
SOM,2017,
SOM,2018,
SOM,2019,
SOM,2020,
SOM,2021,
SOM,2022,
SOM,2023,
SRB,1950,
SRB,1951,
SRB,1952,
SRB,1953,
SRB,1954,
SRB,1955,
SRB,1956,
SRB,1957,
SRB,1958,
SRB,1959,
SRB,1960,
SRB,1961,
SRB,1962,
SRB,1963,
SRB,1964,
SRB,1965,
SRB,1966,
SRB,1967,
SRB,1968,
SRB,1969,
SRB,1970,
SRB,1971,
SRB,1972,
SRB,1973,
SRB,1974,
SRB,1975,
SRB,1976,
SRB,1977,
SRB,1978,
SRB,1979,
SRB,1980,
SRB,1981,
SRB,1982,
SRB,1983,
SRB,1984,
SRB,1985,
SRB,1986,
SRB,1987,
SRB,1988,
SRB,1989,
SRB,1990,2.54665088653564
SRB,1991,2.58123779296875
SRB,1992,2.61183547973633
SRB,1993,2.64279556274414
SRB,1994,2.67412281036377
SRB,1995,2.70582127571106
SRB,1996,2.72701621055603
SRB,1997,2.74837684631348
SRB,1998,2.76990509033203
SRB,1999,2.79160165786743
SRB,2000,2.81346845626831
SRB,2001,2.84502863883972
SRB,2002,2.87694239616394
SRB,2003,2.90921425819397
SRB,2004,2.94184827804565
SRB,2005,2.97484827041626
SRB,2006,3.0058434009552
SRB,2007,3.03716158866882
SRB,2008,3.06880593299866
SRB,2009,3.10078024864197
SRB,2010,3.1330873966217
SRB,2011,3.17849206924438
SRB,2012,3.17734909057617
SRB,2013,3.17620658874512
SRB,2014,3.21297717094421
SRB,2015,3.28307342529297
SRB,2016,3.30915689468384
SRB,2017,3.31630611419678
SRB,2018,3.34145140647888
SRB,2019,3.36678743362427
SRB,2020,3.40696859359741
SRB,2021,3.44822263717651
SRB,2022,3.49058556556702
SRB,2023,3.53409481048584
SSD,1950,
SSD,1951,
SSD,1952,
SSD,1953,
SSD,1954,
SSD,1955,
SSD,1956,
SSD,1957,
SSD,1958,
SSD,1959,
SSD,1960,
SSD,1961,
SSD,1962,
SSD,1963,
SSD,1964,
SSD,1965,
SSD,1966,
SSD,1967,
SSD,1968,
SSD,1969,
SSD,1970,
SSD,1971,
SSD,1972,
SSD,1973,
SSD,1974,
SSD,1975,
SSD,1976,
SSD,1977,
SSD,1978,
SSD,1979,
SSD,1980,
SSD,1981,
SSD,1982,
SSD,1983,
SSD,1984,
SSD,1985,
SSD,1986,
SSD,1987,
SSD,1988,
SSD,1989,
SSD,1990,
SSD,1991,
SSD,1992,
SSD,1993,
SSD,1994,
SSD,1995,
SSD,1996,
SSD,1997,
SSD,1998,
SSD,1999,
SSD,2000,
SSD,2001,
SSD,2002,
SSD,2003,
SSD,2004,
SSD,2005,
SSD,2006,
SSD,2007,
SSD,2008,
SSD,2009,
SSD,2010,
SSD,2011,
SSD,2012,
SSD,2013,
SSD,2014,
SSD,2015,
SSD,2016,
SSD,2017,
SSD,2018,
SSD,2019,
SSD,2020,
SSD,2021,
SSD,2022,
SSD,2023,
STP,1950,
STP,1951,
STP,1952,
STP,1953,
STP,1954,
STP,1955,
STP,1956,
STP,1957,
STP,1958,
STP,1959,
STP,1960,
STP,1961,
STP,1962,
STP,1963,
STP,1964,
STP,1965,
STP,1966,
STP,1967,
STP,1968,
STP,1969,
STP,1970,
STP,1971,
STP,1972,
STP,1973,
STP,1974,
STP,1975,
STP,1976,
STP,1977,
STP,1978,
STP,1979,
STP,1980,
STP,1981,
STP,1982,
STP,1983,
STP,1984,
STP,1985,
STP,1986,
STP,1987,
STP,1988,
STP,1989,
STP,1990,
STP,1991,
STP,1992,
STP,1993,
STP,1994,
STP,1995,
STP,1996,
STP,1997,
STP,1998,
STP,1999,
STP,2000,
STP,2001,
STP,2002,
STP,2003,
STP,2004,
STP,2005,
STP,2006,
STP,2007,
STP,2008,
STP,2009,
STP,2010,
STP,2011,
STP,2012,
STP,2013,
STP,2014,
STP,2015,
STP,2016,
STP,2017,
STP,2018,
STP,2019,
STP,2020,
STP,2021,
STP,2022,
STP,2023,
SUR,1950,
SUR,1951,
SUR,1952,
SUR,1953,
SUR,1954,
SUR,1955,
SUR,1956,
SUR,1957,
SUR,1958,
SUR,1959,
SUR,1960,
SUR,1961,
SUR,1962,
SUR,1963,
SUR,1964,
SUR,1965,
SUR,1966,
SUR,1967,
SUR,1968,
SUR,1969,
SUR,1970,
SUR,1971,
SUR,1972,
SUR,1973,
SUR,1974,
SUR,1975,
SUR,1976,
SUR,1977,
SUR,1978,
SUR,1979,
SUR,1980,
SUR,1981,
SUR,1982,
SUR,1983,
SUR,1984,
SUR,1985,
SUR,1986,
SUR,1987,
SUR,1988,
SUR,1989,
SUR,1990,
SUR,1991,
SUR,1992,
SUR,1993,
SUR,1994,
SUR,1995,
SUR,1996,
SUR,1997,
SUR,1998,
SUR,1999,
SUR,2000,
SUR,2001,
SUR,2002,
SUR,2003,
SUR,2004,
SUR,2005,
SUR,2006,
SUR,2007,
SUR,2008,
SUR,2009,
SUR,2010,
SUR,2011,
SUR,2012,
SUR,2013,
SUR,2014,
SUR,2015,
SUR,2016,
SUR,2017,
SUR,2018,
SUR,2019,
SUR,2020,
SUR,2021,
SUR,2022,
SUR,2023,
SVK,1950,
SVK,1951,
SVK,1952,
SVK,1953,
SVK,1954,
SVK,1955,
SVK,1956,
SVK,1957,
SVK,1958,
SVK,1959,
SVK,1960,
SVK,1961,
SVK,1962,
SVK,1963,
SVK,1964,
SVK,1965,
SVK,1966,
SVK,1967,
SVK,1968,
SVK,1969,
SVK,1970,
SVK,1971,
SVK,1972,
SVK,1973,
SVK,1974,
SVK,1975,
SVK,1976,
SVK,1977,
SVK,1978,
SVK,1979,
SVK,1980,
SVK,1981,
SVK,1982,
SVK,1983,
SVK,1984,
SVK,1985,
SVK,1986,
SVK,1987,
SVK,1988,
SVK,1989,
SVK,1990,3.08714461326599
SVK,1991,3.114013671875
SVK,1992,3.14111638069153
SVK,1993,3.16845488548279
SVK,1994,3.19603133201599
SVK,1995,3.22384786605835
SVK,1996,3.22955226898193
SVK,1997,3.235267162323
SVK,1998,3.24099159240723
SVK,1999,3.24672651290894
SVK,2000,3.25247144699097
SVK,2001,3.29945015907288
SVK,2002,3.34710764884949
SVK,2003,3.39545345306397
SVK,2004,3.44449758529663
SVK,2005,3.49424982070923
SVK,2006,3.5176374912262
SVK,2007,3.54118132591248
SVK,2008,3.56488275527954
SVK,2009,3.58874297142029
SVK,2010,3.61276292800903
SVK,2011,3.67181015014648
SVK,2012,3.64005875587463
SVK,2013,3.6558997631073
SVK,2014,3.6558997631073
SVK,2015,3.70920395851135
SVK,2016,3.7280433177948
SVK,2017,3.74426746368408
SVK,2018,3.77146458625793
SVK,2019,3.78239893913269
SVK,2020,3.80964589118958
SVK,2021,3.8373007774353
SVK,2022,3.8653712272644
SVK,2023,3.89386487007141
SVN,1950,
SVN,1951,
SVN,1952,
SVN,1953,
SVN,1954,
SVN,1955,
SVN,1956,
SVN,1957,
SVN,1958,
SVN,1959,
SVN,1960,
SVN,1961,
SVN,1962,
SVN,1963,
SVN,1964,
SVN,1965,
SVN,1966,
SVN,1967,
SVN,1968,
SVN,1969,
SVN,1970,
SVN,1971,
SVN,1972,
SVN,1973,
SVN,1974,
SVN,1975,
SVN,1976,
SVN,1977,
SVN,1978,
SVN,1979,
SVN,1980,
SVN,1981,
SVN,1982,
SVN,1983,
SVN,1984,
SVN,1985,
SVN,1986,
SVN,1987,
SVN,1988,
SVN,1989,
SVN,1990,3.11956071853638
SVN,1991,3.13348174095154
SVN,1992,3.14746499061584
SVN,1993,3.16151070594788
SVN,1994,3.17561888694763
SVN,1995,3.18979024887085
SVN,1996,3.20453333854675
SVN,1997,3.21934461593628
SVN,1998,3.23422455787659
SVN,1999,3.2491729259491
SVN,2000,3.26419067382813
SVN,2001,3.27085399627686
SVN,2002,3.27753090858459
SVN,2003,3.2842218875885
SVN,2004,3.29092597961426
SVN,2005,3.2976438999176
SVN,2006,3.31612467765808
SVN,2007,3.33470916748047
SVN,2008,3.35339760780334
SVN,2009,3.37219095230103
SVN,2010,3.39108943939209
SVN,2011,3.42607164382935
SVN,2012,3.44251990318298
SVN,2013,3.4661545753479
SVN,2014,3.47803258895874
SVN,2015,3.51150822639465
SVN,2016,3.53561639785767
SVN,2017,3.54288125038147
SVN,2018,3.55502223968506
SVN,2019,3.56720495223999
SVN,2020,3.58887028694153
SVN,2021,3.6108181476593
SVN,2022,3.63305330276489
SVN,2023,3.65558075904846
SWE,1950,2.31756186485291
SWE,1951,2.33160853385925
SWE,1952,2.34574031829834
SWE,1953,2.35995769500732
SWE,1954,2.37426114082336
SWE,1955,2.3886513710022
SWE,1956,2.41414666175842
SWE,1957,2.4399139881134
SWE,1958,2.46595668792725
SWE,1959,2.49227714538574
SWE,1960,2.51887845993042
SWE,1961,2.54613208770752
SWE,1962,2.5691967010498
SWE,1963,2.5878791809082
SWE,1964,2.60669755935669
SWE,1965,2.62565302848816
SWE,1966,2.64474630355835
SWE,1967,2.66397833824158
SWE,1968,2.68335008621216
SWE,1969,2.70286273956299
SWE,1970,2.72251749038696
SWE,1971,2.74309730529785
SWE,1972,2.76383256912231
SWE,1973,2.78472447395325
SWE,1974,2.80577445030212
SWE,1975,2.82698369026184
SWE,1976,2.84835314750671
SWE,1977,2.86988401412964
SWE,1978,2.89157772064209
SWE,1979,2.91343545913696
SWE,1980,2.93545842170715
SWE,1981,2.95486640930176
SWE,1982,2.97440314292908
SWE,1983,2.99406886100769
SWE,1984,3.01386451721191
SWE,1985,3.03379082679749
SWE,1986,3.05384945869446
SWE,1987,3.07404041290283
SWE,1988,3.0943648815155
SWE,1989,3.11482357978821
SWE,1990,3.13541769981384
SWE,1991,3.14002847671509
SWE,1992,3.14464592933655
SWE,1993,3.14927053451538
SWE,1994,3.15390181541443
SWE,1995,3.15853953361511
SWE,1996,3.16318440437317
SWE,1997,3.16783618927002
SWE,1998,3.17249464988709
SWE,1999,3.17716002464294
SWE,2000,3.18183207511902
SWE,2001,3.19793128967285
SWE,2002,3.21411204338074
SWE,2003,3.23037457466126
SWE,2004,3.24671912193298
SWE,2005,3.26314687728882
SWE,2006,3.2796573638916
SWE,2007,3.29625153541565
SWE,2008,3.31292939186096
SWE,2009,3.32969212532043
SWE,2010,3.34653925895691
SWE,2011,3.35636186599731
SWE,2012,3.36621308326721
SWE,2013,3.37609314918518
SWE,2014,3.38600254058838
SWE,2015,3.39594054222107
SWE,2016,3.40590810775757
SWE,2017,3.41590476036072
SWE,2018,3.42593097686768
SWE,2019,3.43598628044128
SWE,2020,3.44607138633728
SWE,2021,3.46478605270386
SWE,2022,3.48372411727905
SWE,2023,3.50288844108582
SWZ,1950,
SWZ,1951,
SWZ,1952,
SWZ,1953,
SWZ,1954,
SWZ,1955,
SWZ,1956,
SWZ,1957,
SWZ,1958,
SWZ,1959,
